0,1,2,3,4
1.2737417,1.2091883,1.8695427,2.0517468,1.7005534
1.6865634,1.3247305,2.7112045,2.9459023,1.6435046
1.6193706,2.693899,3.8812375,2.4729517,1.637702
1.930466,1.8435894,2.7463918,2.3501015,1.7904534
2.5118494,2.4129534,3.8958309,3.153634,2.083769
0.7096697,5.11805,7.776719,3.1595445,1.981392
0.6222664,4.4937973,6.479839,2.6149032,2.1255329
0.6891685,4.766803,6.5494585,3.7632246,1.8861313
0.59424305,5.503775,7.8648915,3.4115784,1.930421
0.546899,5.5807524,7.951201,4.7173862,1.7793336
0.47579858,5.7177525,7.017391,6.056213,1.6471721
0.48900914,5.2728567,6.3279085,4.976347,1.877952
0.3641968,5.150674,6.474825,4.219667,1.7282056
0.92868316,5.2371435,8.39277,3.364605,2.339348
0.9530083,5.2919354,8.260462,3.1435964,2.082383
0.7419954,6.61418,9.127098,4.3993373,2.2952342
0.105461225,7.2483687,9.357984,4.549035,2.0573566
0.46462357,5.3758287,7.215585,3.9522254,1.6304868
0.2966921,5.252321,6.359987,5.158927,1.1629591
0.052031253,5.7150197,6.887266,4.2833543,1.3670884
0.13395542,5.971012,7.1301765,4.8123016,1.4110187
0.15193859,5.6189513,7.5653095,4.343426,1.6751579
0.37177962,6.2367325,8.495289,4.4322453,1.9745415
1.3765361,5.274307,8.577323,3.697736,2.3473735
1.3589123,5.777297,9.432975,3.9649813,2.394974
1.1177574,6.027861,9.03082,4.5417895,2.0903218
0.45363048,5.825058,8.325507,4.7873287,2.0097551
0.95979273,5.8474426,8.695043,4.48902,2.1891847
0.6352364,5.714371,8.427372,4.7156587,2.0696344
0.6014054,5.931356,8.419619,4.484816,2.067694
0.7122144,6.549475,9.503054,4.172557,2.4080098
0.48379627,7.177706,9.604913,5.0530524,2.3001091
0.24894267,7.68655,9.85907,5.0889883,2.3639622
0.4650552,7.694317,10.576156,5.0321283,2.615748
0.8971354,7.0656414,10.754352,4.2243886,2.7563326
0.79790884,7.2900243,11.061518,4.2118464,2.7993543
0.8215237,7.410288,11.122832,4.455983,2.8952577
1.0973916,7.107092,11.0406885,4.3893757,2.9731889
0.9908487,6.8716693,9.927018,4.7520604,2.668296
0.9656795,5.595169,8.116137,5.193765,2.3142474
1.1456602,6.429379,9.6579485,4.2214947,2.5797749
1.0337065,7.8606358,12.703491,3.4516373,3.3671188
1.0658534,7.7766013,12.21549,4.0041556,3.2810714
1.0438297,6.9332743,10.532219,4.2214565,2.8807197
1.2117181,6.9152822,10.94045,3.0552654,3.195848
1.7332815,2.0794559,2.8465633,3.4795446,2.248708
0.7232929,2.896492,3.1828175,2.6839802,2.7833605
1.3109566,1.7309322,3.2270045,2.3400211,1.1830928
1.2775705,0.3586181,2.1912346,2.2456572,1.2720162
1.5597036,0.36411047,2.1853979,2.5546463,1.6818504
1.4319702,1.3675867,1.8187854,1.407345,1.6740057
1.2570249,0.7294397,1.7508245,2.0069332,1.9467679
0.78429663,1.4350687,2.14829,3.1680791,2.7740128
3.610172,12.848493,2.284909,3.7640457,14.407434
4.839915,14.324242,1.4816891,3.3180056,10.807116
1.039585,1.4199661,2.0603838,1.0748852,1.761023
1.7351112,3.0108745,3.4426615,2.0445416,2.149078
0.9362058,2.7875473,3.0580325,2.4091375,2.0519986
0.4980846,0.9726329,1.658659,1.59527,1.4169252
1.4208559,1.7642999,3.5552948,1.7273583,2.774607
1.5660468,3.1224616,3.58553,1.2946131,4.0675235
0.9922436,1.0999092,2.2473526,2.1561575,2.6023283
1.7786872,1.2745668,2.8670454,1.3378305,2.0072472
1.6032143,1.66515,4.017283,1.7893842,2.550756
1.3004266,0.9469252,2.5196507,2.2534351,1.5566959
1.3423737,1.3478498,3.0182521,3.1936278,1.544179
0.4256731,13.55382,2.2238922,0.991743,10.159766
3.730466,15.362515,2.288909,1.4949219,12.070957
1.2062563,2.1747797,2.4435492,1.335303,2.0471878
1.205113,2.847121,3.5049093,1.9988942,2.6644359
1.5577521,1.5892974,3.2088146,3.3515043,1.8176038
1.6207427,2.242523,3.1947227,1.8833723,2.0260172
0.9106476,5.98702,6.014671,3.0449493,3.1690392
0.82695305,2.3638828,3.7068346,2.3038332,1.5047363
1.1307313,1.6775402,3.7714326,1.2754835,1.59783
1.799865,1.7643821,2.5841415,1.7244531,1.5779151
1.9779454,4.001535,1.2273233,0.92177474,2.9583473
2.5026858,5.9160485,2.8508544,1.9226624,3.289223
0.4708353,3.8572063,4.1908665,1.9485592,2.7633297
1.9080544,5.394283,6.0225353,1.6772025,3.512743
0.98758113,1.566968,2.6100404,1.323412,1.6036665
1.5804421,2.1830628,3.3583841,2.1596725,1.7613698
1.2677617,1.9433769,3.8242602,2.201425,1.2019713
1.362748,1.5182258,2.3559706,2.1487179,1.3866835
1.1687932,1.6113589,1.57088,1.8365242,1.321513
0.7266869,6.282931,8.166016,2.9220583,2.3263788
0.37070358,5.4051285,7.1196337,4.087175,1.7643882
0.6712268,4.5804195,6.571801,4.70789,1.6550456
1.1572512,5.5999575,8.049125,4.1633396,1.8777595
0.52090013,5.3559833,7.9479356,3.962668,1.7850896
0.36281762,5.970522,7.4222784,5.2274256,1.7061051
0.7449467,5.5942264,7.364153,5.8047786,1.9383616
0.8360132,5.605387,7.7041802,4.857302,1.7813389
0.7467343,6.174185,9.30391,3.432722,2.5738828
0.23835924,5.2776933,7.6097407,3.1082053,1.9115987
0.87086344,6.1289954,8.398154,4.4127936,2.125791
0.55428785,7.315034,10.082067,4.6774645,2.3944511
0.8935161,6.319983,9.090878,3.907909,2.5204115
0.8798829,5.2258973,7.729007,4.4287167,1.875232
0.39852896,6.35705,8.518102,3.6860182,2.0486634
0.087367445,6.4950857,8.323307,3.760024,1.8231025
0.1923584,5.795553,7.766879,4.26206,1.6340635
0.2545139,6.0082846,7.7534785,4.1706247,1.7335451
1.1854452,5.0782843,8.030254,4.6207247,2.448516
1.4082918,5.2266726,8.719441,4.3465786,2.4026275
0.77476335,5.3725715,7.8984404,3.9098086,2.1199248
0.7174419,5.2330704,7.7804017,4.196201,1.9345255
1.048817,6.3385234,9.784592,4.595946,2.5269556
0.8208771,5.9391146,8.635234,4.8596067,2.2393723
1.0506705,5.2770658,8.18652,4.9316115,2.248169
0.92325467,6.340302,9.60731,4.372613,2.5602481
1.0193834,7.074777,10.682092,4.3186665,2.8751223
0.8448544,7.418909,10.903416,4.7226777,2.873477
0.21137431,7.5801845,10.3433275,4.5624366,2.4278862
0.55342567,7.0058613,9.757086,4.553923,2.3790514
0.87756777,6.687851,10.12716,4.2885523,2.5604334
0.98226655,6.4251814,9.885717,4.3065934,2.6907926
1.0231241,6.3084693,9.873039,4.496149,2.7159667
1.2188416,7.1528482,11.469174,4.3830924,3.2037847
0.9644267,7.0116706,10.009127,5.1524525,2.73989
1.1225474,6.877729,10.922816,4.1943398,3.0689385
1.1665891,7.2981896,12.243942,2.6981816,3.4855144
1.3235321,6.7881436,11.161604,3.01868,3.02905
1.0465369,6.590854,10.359337,3.6493766,2.8259282
1.0778143,7.3046656,11.548372,3.8031235,3.1667473
1.7806377,1.605834,2.4568958,2.6461365,1.7950095
1.5907623,2.7438016,2.0491965,2.683676,1.2271751
1.648471,1.9579476,2.9718077,2.833015,1.7800715
1.958337,0.78350055,3.0626757,4.423952,1.9354746
1.9059252,1.1049796,2.3279002,2.9899347,0.7934837
1.4203603,0.584483,1.3629156,1.3488203,1.2469112
1.1543858,1.0516256,1.2463353,3.3246844,2.6574872
0.6198621,2.5819898,2.8252327,3.938328,4.088107
2.0443215,12.618503,4.646468,3.532722,11.121304
2.826434,11.855353,3.2899897,2.8887925,8.733876
1.7378173,1.7040913,2.5138302,2.193725,2.8496184
0.939501,3.7509809,3.9694543,2.1427164,3.1452112
0.8152586,2.6299045,3.6113963,2.0121098,2.2863336
1.1142324,1.8784186,2.9922483,2.6964679,2.2109444
0.95758903,3.2481356,5.2668247,2.3971982,3.2032492
1.1824715,4.631318,3.6708546,1.6847879,3.0416994
1.104981,2.5421739,2.3723855,2.1043527,2.7451665
2.6004024,2.4594646,2.2103283,1.1598498,2.3576443
1.8995239,0.94872606,2.6823318,2.8645089,1.5489217
0.77639693,1.0633452,1.9136611,2.2875845,2.0468621
0.8349156,2.4709594,3.0066688,2.0445583,2.1811984
0.93406534,12.264508,1.1820521,0.9638446,10.091761
3.482521,14.245614,0.6433962,1.7157214,9.728765
1.4217888,2.6459413,2.937358,2.132734,2.0887036
0.98953134,4.1180873,5.368493,1.9699063,2.70924
1.270005,2.297951,3.1450174,2.2172008,1.5337126
1.7118689,1.7291185,2.546683,1.7196522,1.0659326
1.3950543,2.5864332,3.9056487,2.7231467,1.9332161
1.3402665,3.0163662,4.485461,2.1826625,1.955377
1.3330487,2.4765196,3.5677843,1.6963648,1.749721
1.9447824,2.4454224,3.190478,3.4899158,2.2353415
0.9424937,2.832528,1.8427682,0.86590564,1.998517
0.5182033,3.9987297,2.7753606,1.4632733,2.6901398
1.0392534,1.2574712,1.9972082,2.4029608,1.3882762
1.5401318,2.2465684,3.5953472,1.7299064,1.892656
1.5743138,1.628612,2.3199253,1.6633079,1.5779183
1.5225039,1.9130018,2.9169252,2.4404097,2.1858053
1.1089956,2.455848,3.095861,2.1940162,1.9352131
1.397731,1.877818,2.271116,2.6905808,1.0380104
1.221686,2.8708105,2.7936566,2.7197845,2.1651313
0.82627535,4.143614,6.8103404,1.6359143,1.7615476
0.17259295,4.801629,5.9398317,3.2370002,1.369197
0.30654812,5.0412793,6.671369,4.697198,1.5930516
0.9640364,5.6195793,7.478171,3.844354,2.1267345
1.0887655,5.025771,7.1846733,2.9330406,2.2312593
0.7065984,5.232297,7.50952,3.9952936,1.7600507
0.7556082,4.7738695,6.706185,4.2074323,1.6056955
0.83504987,5.3006473,7.3314233,4.3580127,1.6545947
0.76913005,6.190229,8.520931,3.5011694,2.7955384
0.23074591,4.7411194,6.3312464,2.9397407,1.5832626
0.31687188,5.199638,6.660696,4.369751,1.4791379
0.7336839,6.59906,8.997089,3.967678,2.4049857
0.7878914,6.5780005,9.727998,3.9249055,2.6077006
0.7567191,6.3614683,9.19155,4.035923,2.3824217
0.8285663,7.0208554,9.711964,4.093017,2.6382592
0.7816225,6.405036,8.957128,3.5951657,2.486195
0.4398807,5.3889437,7.553776,3.4822865,1.9342761
0.39678624,5.2455273,7.143043,4.5555205,1.8252642
1.0675216,4.7457824,7.1549053,5.2293563,2.3676846
1.0150405,5.312784,8.052964,4.87284,2.1796432
0.82038414,5.8093805,8.10853,4.018232,2.168854
0.63972086,5.717347,8.128283,4.288168,2.0861316
0.71321213,6.662639,9.333542,4.64143,2.3702636
1.1576537,6.028372,8.892786,4.943146,2.4063041
1.6317548,5.1477118,8.840387,4.696703,2.664586
1.0572516,6.210992,9.723128,4.2986827,2.6391892
1.0587527,6.1416917,9.876881,3.7045631,2.6234677
1.2710313,6.327098,10.061815,4.0599504,2.6841018
0.7577101,7.0171785,10.332997,4.058902,2.600211
0.54555184,7.2704606,10.439346,4.154074,2.5671318
0.9863016,6.7849927,10.383827,3.666622,2.6887305
1.007363,5.424061,8.696171,3.7731872,2.3070896
0.9949139,5.4175367,8.656433,4.272013,2.4091408
1.1972361,6.793606,10.811914,4.6089506,3.021829
0.92192304,7.1247063,10.772834,4.5014863,2.9657848
1.1284343,7.1347027,11.35574,4.0095983,3.128287
0.9270751,7.2237716,11.4621105,3.0933268,3.2280579
1.1125468,6.1844435,9.966631,3.2080178,2.8029861
0.95852077,6.833839,10.508856,3.9816763,2.787224
0.94383335,7.815607,12.344854,3.6696951,3.3212717
1.2183568,1.480528,1.5793985,1.6584182,1.1087549
1.1026174,1.4535351,1.9858849,1.24779,1.1653981
1.6546712,1.988985,3.07437,3.2109394,2.212901
1.6476932,1.5951235,2.1691067,3.4859507,1.5361739
1.2832568,1.7965702,2.4406962,2.1370006,1.4618906
1.3403845,1.4751217,2.6163144,2.523312,1.183918
0.65808016,2.5734723,2.1212409,2.4525895,2.775582
0.85416836,2.8908825,2.4907887,2.3889143,2.66301
1.8019769,2.197292,4.0253553,3.2690086,2.1228247
1.2782729,0.9875068,2.697135,2.7637384,2.1377804
2.1700752,2.3241847,2.8246047,3.4464407,2.8570952
1.5515454,2.2152581,3.439206,2.6988056,2.9699538
0.8882754,1.5202926,2.5688813,1.2843328,1.8692577
1.4132675,2.0020168,4.0703583,2.081618,3.0048432
0.79607403,1.1331254,2.7230942,1.8477148,1.8129684
1.0906631,1.8760672,2.945787,2.2292268,1.5674901
2.3422525,4.2819414,6.7731094,3.4300747,3.3277116
2.404379,4.042575,5.498987,2.5540662,3.0360417
1.1666203,1.381644,2.4396703,3.553465,1.9933746
0.72782236,1.3658576,2.315397,3.834814,4.8866525
1.0150568,1.5713081,1.2600487,2.4939902,3.2067335
0.88296825,1.0804868,1.263638,0.98151064,1.7387036
1.8081422,3.1498842,4.029219,2.1875088,2.631149
1.281843,1.7005101,3.0692196,2.0092657,2.2237692
1.1502333,2.103839,2.2063887,1.813161,1.5114286
1.3076563,2.472901,3.650128,2.0245943,1.5752774
2.6673172,2.656102,3.18984,1.3990549,1.9099582
2.163245,3.3020368,3.2978604,2.2125256,1.687913
1.3098606,2.2508347,3.123139,1.7378124,1.2553828
1.1926695,1.5560886,2.5455604,1.8778201,1.4903941
1.1999983,0.9553717,2.2331283,2.3933666,1.6473399
1.4402144,1.2895367,2.3261724,1.4611537,0.94665295
1.1269318,1.8942367,2.2310715,1.6149197,1.0926259
1.8304499,2.0768206,2.966448,2.0131118,1.2355361
1.4442117,1.9820411,3.5628183,2.4761927,2.1414518
1.5665922,1.0734165,1.5267631,2.3871047,2.2994661
1.0774689,1.1677833,0.41819772,1.8979889,1.7123824
1.1666418,2.1523626,1.7936492,1.3310485,2.0568883
0.9042082,0.7612542,1.3747895,1.4226329,1.2254895
0.96651405,1.5228355,1.8405535,1.6801012,0.9787151
0.6480377,3.4731688,5.762197,2.4372122,1.6011392
0.68183696,4.2985506,6.5665507,3.3205354,1.887988
0.0,5.6975565,6.544078,4.987559,1.4029313
0.0,5.259063,6.436735,4.1015882,1.5461134
0.99511296,4.1547728,6.196275,3.1568685,1.9296614
0.7252789,4.9329576,7.5156403,3.4988496,1.6714511
0.7402873,4.6425996,7.018802,3.5386837,1.6298907
0.7245284,5.347182,7.397376,4.2321963,1.5572141
0.966405,6.2614045,8.495699,3.5528324,2.6782389
0.5071819,4.702262,6.4979353,3.1210792,1.6269746
0.56432503,4.347892,6.4445696,4.5276237,1.6355203
0.62089914,5.2487364,7.3154063,3.4068675,1.7969242
0.57647055,6.300226,8.546923,3.467284,2.1970415
0.8486825,6.1451817,8.860811,4.55572,2.1309733
0.67777467,5.761378,7.916595,4.3509097,2.029325
0.82897997,5.6346903,7.786459,3.6656902,2.1490211
0.88433695,6.4957232,8.648187,3.4811103,2.174763
0.9642948,6.2511444,8.7556095,4.6356125,2.432517
1.3181088,5.5759606,7.9681425,5.571207,2.439743
0.755784,5.924425,8.125984,5.044275,2.027687
0.5882129,5.7833467,8.455434,4.010409,1.9311765
1.0129892,5.6755576,8.717475,4.019572,2.2468028
0.9013633,5.9675846,8.524022,4.6212125,2.4122086
0.9614128,6.0337296,8.30094,4.599058,2.2919295
1.2975013,5.817866,9.253194,4.1783433,2.707014
0.9473478,5.937703,8.842549,4.228054,2.445281
0.90929294,6.066986,9.05155,4.2380176,2.3693106
0.8239242,6.596092,9.555495,4.19482,2.4708781
1.0459179,6.558544,9.957654,4.248626,2.581196
1.1617825,6.584409,10.454854,4.029518,2.7853591
0.8820734,6.9714603,10.397753,3.4593847,2.6058495
0.93290055,6.4180617,9.752224,3.312828,2.6172216
0.92403096,6.187696,9.238499,3.7128563,2.4914217
1.0910532,7.0494995,11.116627,4.2734284,3.0108914
0.7690027,7.0461106,10.560053,3.4694111,2.9123561
0.9140617,6.7077274,9.8473425,3.8603976,2.6810691
0.62180895,7.1318865,10.3897,4.3361387,2.6592004
0.82757217,7.1165333,10.903095,3.4693913,2.932428
0.94810694,7.729537,11.971543,3.8152025,3.152323
1.1100218,8.168543,13.677835,3.3172119,3.7086806
1.190109,2.602537,2.620103,2.4815552,1.8723282
1.1281289,1.3444891,2.4381928,1.8302362,2.0812697
0.88333994,1.0137143,2.36414,2.4079547,2.1252341
1.1596386,2.3563502,3.1472776,2.6962335,1.7818335
1.0957143,2.2398572,2.720278,2.4136355,1.6853237
1.7264618,2.1996915,2.7981718,2.8425076,2.3010626
1.5139931,1.1633227,2.368482,1.7872933,2.3503592
1.760397,2.02629,3.7468858,2.8044384,2.7623408
2.2856884,2.3285334,3.9154637,2.8370612,2.772555
1.5115973,0.78265977,2.575738,2.4164374,1.4092922
1.3336092,1.8132154,2.7141905,2.2642102,1.9687389
1.0539141,2.8409927,3.847568,2.021453,2.5525482
1.1636827,1.6139259,2.979848,2.2108319,1.5919665
2.1165226,1.3504944,3.7820146,4.4104166,2.2065575
1.833621,1.6761646,3.0574253,3.5113928,1.5063158
2.3213422,2.8951836,3.9617546,3.7985563,1.4396927
1.4776276,2.0224278,3.642569,3.5929492,1.2902186
0.8876864,1.3894142,2.4945965,2.0080574,0.9938963
1.0124522,1.8827575,2.55512,3.914144,1.5891141
1.3130673,2.0185502,2.1901839,2.582065,3.080102
1.119246,2.7545655,2.2095144,1.8588074,3.1009202
2.5924263,3.237701,5.0768485,3.897774,2.386605
1.2904978,1.5314136,3.196859,2.3147907,1.1395471
1.7300919,2.3889287,3.2320569,2.4984384,1.8922256
1.5768386,2.513421,2.4731455,3.8495784,1.9056356
1.0715514,2.0919015,3.0763733,1.544519,1.465953
1.7001306,2.4684181,4.178646,1.5017092,2.2131217
1.421963,1.9132167,2.919119,2.456866,1.7301813
1.1955751,2.2977755,3.108971,2.7322204,1.8054181
1.5955522,2.2516425,4.2990346,3.6410513,2.201208
2.125037,1.6037533,3.9356704,2.7314136,1.8271942
2.0873504,2.4730422,4.379193,2.9585316,2.1466672
0.9994282,1.6940522,2.4318314,1.8563944,1.4448656
1.1350087,0.9695938,1.6291299,1.5537121,0.761327
1.1219138,0.9174321,2.075513,1.6309496,1.1065649
1.833754,1.045601,1.4468817,1.6844863,2.4156399
1.1889555,1.0780396,0.80898976,2.1461527,2.1256127
0.8720323,1.594918,2.473565,1.5995324,2.0501027
1.7263753,0.6380114,1.4701718,1.1142198,1.8989894
1.722403,0.87272805,1.7480861,2.3864365,1.5241634
0.0,3.8819363,5.74378,3.6366248,1.5798236
1.0902227,5.173011,7.317301,3.5214746,1.7976742
0.016795017,5.17885,6.562334,4.004631,1.5818895
0.2336615,4.898437,6.312371,4.2856736,1.6505209
0.91828734,4.8451104,6.464893,4.7964315,1.7022985
0.18789959,5.5534115,6.797419,4.5370917,1.2491941
0.8053677,5.1406417,7.6469617,3.6967654,1.7465191
0.50299656,5.759442,7.678375,4.0912733,1.7676117
0.7991265,5.7360125,8.2427635,3.8703089,2.2489111
0.53670233,5.3009334,7.4717455,3.9776764,1.7712812
0.7060249,5.280309,7.4709873,4.655772,1.7322322
0.85017854,4.9001675,7.5834956,3.558303,1.7761252
0.68002737,5.115362,7.3994355,3.099153,1.5826565
0.6168756,5.605798,7.6708827,4.1330147,1.7017003
0.4427345,5.485207,7.165844,4.322199,1.621578
0.68740684,6.1230063,8.340317,4.6453357,2.0364141
0.28111202,7.0231133,9.458334,4.6741266,2.1879635
0.65727365,6.7820616,9.720705,4.382586,2.428094
1.0529606,6.2110553,8.857158,4.8486342,2.4196336
0.5944794,6.3490195,8.620097,4.7059917,2.120415
0.46893334,5.554233,7.8403397,4.082882,1.6866759
1.177452,5.3889484,8.99554,3.8349738,2.3942032
0.7809465,5.939822,8.653968,4.650875,2.4036996
0.8016533,5.821435,8.244436,4.643134,2.2074847
0.8905833,6.586673,9.331985,4.165633,2.617552
0.64521295,5.88765,8.397504,4.2147174,2.2472847
0.8515785,6.5079374,9.362024,4.885446,2.534602
0.64984983,6.9623184,9.872251,4.42413,2.5319314
0.9446897,6.336981,9.685088,3.9199154,2.5230992
0.62844086,6.057937,8.5514,4.5171075,2.1845205
0.4856766,6.574638,9.002235,4.224891,2.2285395
0.5168733,7.359857,10.830154,3.3898473,2.7661176
0.6325925,7.373127,10.95531,3.697913,2.7721016
0.74528855,7.367474,11.0408125,3.4969368,2.9516149
1.0834357,6.955109,11.258493,2.6690927,3.3029728
1.0659918,5.974513,9.533265,3.1766486,2.5668254
0.5942268,6.6820564,9.6420555,3.8254702,2.3615854
0.83677965,8.008577,12.293991,3.2569892,3.1723325
0.88058174,8.584444,13.673846,3.641982,3.6836684
1.1289833,8.602353,14.248302,3.4028316,3.932551
1.8159071,3.0128062,3.185192,2.4582078,3.1689684
0.8025206,1.0953658,2.3623545,2.459345,2.185985
1.2499095,1.1394024,2.4450185,1.4370449,1.8467275
1.199378,1.2761297,2.6675477,2.587682,1.5995421
0.750257,3.9155242,4.012591,3.050646,3.66374
2.380565,3.7161007,1.6865048,1.714783,3.6265867
1.6496753,1.3670883,2.6833134,1.5676852,2.919434
1.2534331,2.7648032,1.8117102,1.9788282,3.2077987
1.7766554,2.1033626,1.2892903,1.4174703,3.0008962
1.7784868,1.6991655,2.757998,3.1496491,1.2830445
0.37435433,3.4827757,3.298054,1.9318217,3.506013
1.4746406,3.3286135,2.8038392,1.4641781,3.6553447
0.8591499,1.8928303,2.0701675,1.7830081,2.5947547
1.2350689,1.4586387,2.5928743,3.3641753,2.4618192
1.1744304,1.5078044,2.7576087,2.8144217,1.5632315
1.7714366,2.2639396,3.8613448,2.8028793,0.9371034
0.82136345,1.980343,3.1684084,2.7459357,1.5285814
1.5659119,2.0371888,2.6186147,2.7214801,2.102762
1.5414298,1.8561361,2.1396503,3.528155,2.3766963
1.0159135,1.1084231,2.2284658,1.8842573,1.2663844
1.7295262,1.679631,3.3777997,1.7944127,1.1421212
1.5235301,1.3312795,3.270286,2.2787218,1.7119268
1.0432767,1.1317412,2.1050725,1.1961672,0.999343
0.78981394,1.3383557,2.347241,2.1285849,1.0435634
0.964776,1.6327528,2.1077006,2.4541008,1.1210623
1.1282483,2.949744,3.2880707,2.3018303,1.6607555
1.1816639,1.1777385,2.2015674,1.5226383,0.69026715
1.3460107,1.118918,2.220654,1.9952252,0.64039075
0.90417576,1.9440536,2.690809,2.2803464,2.4187489
1.2351595,2.3724446,3.8963335,2.8934484,3.2738082
1.7323133,1.6805482,3.5768697,3.3573835,0.92821246
0.9544582,1.7302816,2.596407,2.9103653,1.1185592
0.66530603,0.86701554,1.6767185,2.5364695,1.5924246
1.0573326,0.4993946,2.2071517,3.2674253,1.8338263
1.0583053,1.2264421,1.9765708,1.7068828,0.96377486
0.9176591,1.7637589,1.9200358,2.5855541,3.4441104
1.9324098,1.6693225,2.1334653,4.9253335,3.411462
1.3373857,1.5467472,2.568369,3.84688,2.5061636
1.643067,2.1326015,2.536119,2.482572,2.2245433
1.1103033,4.511381,3.4494674,3.1157267,2.8072913
0.0,4.485536,5.8700385,3.6662269,1.2843935
0.9191896,5.0523067,6.8236375,3.2837,1.4432416
0.23292875,4.5634904,6.7096605,3.6206865,1.635629
0.6938547,4.3887763,6.8228874,3.847735,1.8879384
0.6666477,5.6047754,6.4711485,5.6031094,1.5704817
0.31474304,5.5026875,6.529604,5.4878597,1.3148725
0.6897141,6.290022,8.242191,4.3470645,1.6726788
0.6895058,5.930969,8.28987,4.071369,2.065772
0.8201403,5.0060573,7.4771876,3.9822185,1.8178265
0.88393503,5.48684,7.8363023,4.9746504,1.863585
0.58676547,5.8726773,8.009445,4.8435845,1.8288188
1.1030798,5.645905,8.103733,3.9160206,2.226263
0.9855675,5.0698233,7.5662227,3.2809012,1.681043
0.44143197,5.1882863,7.1029096,3.5007017,1.4798313
0.3526536,6.335447,7.7817817,3.9153028,1.8862511
0.54536086,7.095705,9.952677,5.055887,2.492258
0.29565436,7.3186393,9.288688,5.459749,2.0710828
0.7263212,5.830047,8.547139,3.8880668,2.2032099
0.7174877,5.99839,8.994374,3.4781077,2.2828262
0.81541616,6.1854033,9.337185,4.3657913,2.2941892
0.5336221,6.0048347,7.994798,4.264147,1.830354
0.6811533,5.7410254,8.024418,3.900116,1.9733499
0.6435895,5.919828,8.172968,4.312219,2.2017112
1.1433764,6.023375,8.856824,4.9068804,2.3608444
0.9828505,6.4333315,9.755437,4.1887336,2.558609
0.41716412,6.6201277,9.204489,4.3501954,2.260006
0.74279594,6.98737,9.88211,4.705238,2.5771222
0.7074432,6.828671,10.186189,3.7677824,2.5459676
0.6927711,6.120637,9.108422,3.6572735,2.2714348
0.49924934,6.0157757,8.322215,4.5330544,2.0089319
0.73273635,6.0666075,9.126352,4.089784,2.4641507
0.5131989,6.9007487,10.1243105,3.5699859,2.494905
0.52408934,7.5457177,10.885354,3.639197,2.7657335
0.92754626,6.7903967,10.177762,3.7461364,2.7875898
1.078094,6.5832067,10.76227,3.1340756,3.0708802
1.1293985,6.355465,10.311046,2.9777212,2.777403
0.84321594,6.5447316,9.753795,3.710128,2.450132
0.7211865,7.9415207,11.652107,3.8700154,3.010021
0.9717936,8.907797,14.02809,3.9644988,3.87937
1.0895512,8.861307,14.477611,3.6057453,4.069739
0.9564612,1.1210197,1.6116061,2.5964491,2.132117
1.9190065,2.3167903,3.7602956,3.4390535,2.2253065
0.61592567,2.9433398,2.3889422,2.3974626,3.1642418
0.55521774,3.2449622,3.00605,3.1817856,3.9028153
0.26416856,4.9000306,5.0755987,3.6730142,3.5044775
1.1503292,5.4707613,4.020513,2.173389,5.1051126
1.651722,3.956976,5.910595,3.0487168,3.1030953
0.52504843,4.2531137,3.3162405,2.6512213,5.088965
1.1959999,2.824812,2.138804,1.6957543,3.504389
0.6314645,2.5675807,2.3532133,2.308455,2.3942666
1.0475036,1.761947,1.4923625,1.6549683,2.0333679
0.9847037,1.5400115,0.96701014,2.4901454,1.7752033
1.2398553,0.44774753,1.5154845,2.6672485,1.976539
1.3334757,2.557403,2.320032,2.1710255,1.7922565
0.81265813,1.9236832,2.4000845,1.888214,0.88655806
0.79699904,1.3944372,2.8901117,2.1337636,1.1986614
1.8344603,1.6650733,3.073637,2.6811936,2.2430124
1.6332062,1.1974442,2.05995,3.1028855,2.239851
1.3815788,1.6460422,1.8335518,3.7577486,2.0288086
1.0207168,1.4494289,2.3917704,3.7565541,1.8162407
0.8065366,1.7882729,2.2316551,2.406068,1.0626616
1.054442,2.185085,2.8194773,1.4427416,1.5794704
1.4567446,2.1514435,2.489218,1.1856062,1.113609
0.9610387,2.3202872,3.4408262,2.4999812,1.2827808
1.1321642,2.7030747,3.3578424,2.212539,1.486146
0.9993873,1.7039541,3.1610773,2.5339384,1.1882956
1.5394896,1.1246105,2.7838368,3.1131139,1.7353058
1.2905731,1.6091771,2.383039,1.6064078,1.428496
1.3866874,2.5856714,4.1050305,2.0650296,2.749844
2.03432,2.7095056,4.706862,2.4912345,2.876362
1.0842707,2.0818555,3.1783843,3.1405387,1.9605268
0.64765996,1.8621976,2.4534974,3.66633,1.859458
0.9882875,1.3198129,2.5713503,3.2420814,2.232107
1.3876029,1.7962064,3.560163,4.602583,2.6859198
0.9971057,1.8081563,2.8738887,3.6520252,2.7518682
1.1803107,2.2447872,2.4559782,4.157703,3.067766
1.3252016,2.457426,2.342412,2.311249,2.9625318
0.9857537,2.2030313,2.2443984,2.0504656,2.2130182
1.6467403,2.5091696,3.6581366,4.291825,2.2317808
0.97934264,2.8047495,3.9929261,2.9053571,1.6880825
0.6007314,4.8318853,6.785966,4.0461874,1.4840796
0.8897199,4.7826624,7.1303577,3.3002784,1.8484367
0.7286852,4.543942,6.917525,4.1517887,1.7994659
0.9577959,4.8414373,7.7088766,4.6154003,1.8818655
0.76462,5.454819,6.9840546,5.5078387,1.5666622
